object_id,policy,seed,coverage_target,stop_reason,acquired_views,initial_coverage,final_coverage,coverage_auc,coverage_interval_start,coverage_interval_end,num_steps,normalized_regret_mean,normalized_regret_valid_count,spearman_mean,spearman_valid_count,ndcg_at_5_mean,ndcg_at_5_valid_count,median_policy_ms,peak_process_rss_bytes,peak_process_rss_delta_bytes,peak_cuda_allocated_bytes
02828884/1bace34d2c1dc49b3b5ee89f1f802f5a,vggt,0,vis_a,view_budget_exhausted,10,0.32821131666750597,0.9382175819119809,6.770994349421574,1,10,9,0.6760141412174184,9,0.03505720939492987,9,0.5232193180515937,9,2.1653320000041276,908341248,0,
02828884/1bace34d2c1dc49b3b5ee89f1f802f5a,oracle,0,vis_a,view_budget_exhausted,10,0.32821131666750597,0.9781890675249695,7.882612182797303,1,10,9,0.0,9,1.0,9,1.0,9,0.002411994501017034,908341248,0,
02828884/1bb14f4633ad52e3ae944a46a2846086,random,0,vis_a,view_budget_exhausted,10,0.24701657759424817,0.8726602636469986,5.7919842630190415,1,10,9,0.6069780422098998,9,-0.0038363854773705206,9,0.37371413163285044,9,0.0770960032241419,908423168,0,
02828884/1bb14f4633ad52e3ae944a46a2846086,farthest,0,vis_a,view_budget_exhausted,10,0.24701657759424817,0.8516130949399718,6.39856314010751,1,10,9,0.5800772314050374,9,0.29057939995190607,9,0.5797919196367417,9,0.05106200114823878,908427264,0,
02828884/1bb14f4633ad52e3ae944a46a2846086,pun,0,vis_a,view_budget_exhausted,10,0.24701657759424817,0.8780374685819456,6.9134561152147045,1,10,9,0.46393245171161546,9,0.2942970784187624,9,0.5643479897156275,9,70.08544899872504,908435456,0,
02828884/1bb14f4633ad52e3ae944a46a2846086,vggt,0,vis_a,view_budget_exhausted,10,0.24701657759424817,0.8645020521970412,5.815677601847806,1,10,9,0.6434767623327153,9,0.10498737766899364,9,0.42009853409028897,9,2.233043000160251,908435456,0,
02828884/1bb14f4633ad52e3ae944a46a2846086,oracle,0,vis_a,view_budget_exhausted,10,0.24701657759424817,0.925253248287534,7.377111279254686,1,10,9,0.0,9,1.0,9,1.0,9,0.0030139999580569565,908439552,0,
02828884/1bdfb8796887adf92056b4bd5d870b47,random,0,vis_a,view_budget_exhausted,10,0.451846130725702,0.9856274843164312,8.293759616722232,1,10,9,0.4604914370444214,9,0.03446137040171805,9,0.6240433557384644,9,0.08752899884711951,908505088,0,
02828884/1bdfb8796887adf92056b4bd5d870b47,farthest,0,vis_a,view_budget_exhausted,10,0.451846130725702,0.9883886718165138,8.038950608378578,1,10,9,0.4064944239925549,9,0.46680879562283867,9,0.7136117200285798,9,0.04743199679069221,908509184,0,
02828884/1bdfb8796887adf92056b4bd5d870b47,pun,0,vis_a,view_budget_exhausted,10,0.451846130725702,0.9809413862878458,8.21457295693312,1,10,9,0.5464923935080864,9,0.24578253507921927,9,0.6252971680608803,9,79.20418699359288,908509184,0,
02828884/1bdfb8796887adf92056b4bd5d870b47,vggt,0,vis_a,view_budget_exhausted,10,0.451846130725702,0.9785468640167605,7.5901596546498205,1,10,9,0.6196640337183733,9,0.08634104661333854,9,0.4425600470919531,9,2.4385509968851693,908509184,0,
02828884/1bdfb8796887adf92056b4bd5d870b47,oracle,0,vis_a,view_budget_exhausted,10,0.451846130725702,0.9925482590816758,8.415597336334677,1,10,9,0.0,9,1.0,9,1.0,9,0.00240699591813609,908513280,0,
02828884/1be0e167a93a1069acb4ead41419080a,random,0,vis_a,view_budget_exhausted,10,0.26427571578185466,0.9469113188909553,7.491295818520562,1,10,9,0.6792929872970929,9,0.020472168484743352,9,0.4475108263865908,9,0.0998050018097274,908587008,0,
02828884/1be0e167a93a1069acb4ead41419080a,farthest,0,vis_a,view_budget_exhausted,10,0.26427571578185466,0.9853474048884948,7.213135027622528,1,10,9,0.577500105834923,9,0.35800321122389445,9,0.5548521692175554,9,0.0481469978694804,908587008,0,
