acquired_view_count_after,acquired_view_count_before,acquisition_ms,coverage_after,coverage_before,history_anchor_ids,ndcg_at_5,normalized_regret,object_id,oracle_true_gain,peak_cuda_allocated_bytes,policy,policy_ms,process_rss_bytes,process_rss_delta_bytes,profiling_mode,reachable_normalized_coverage_after,reachable_normalized_coverage_before,seed,selected_anchor,selected_true_gain,spearman,step_index,valid_candidate_mask
2,1,0.3088950006713276,0.6267653379575228,0.2950054614034245,[0],0.7513958887495223,0.2339362821190786,03001627/1033ee86cc8bac4390962e4fb7072b86,0.42343849133022005,3649061376,vggt_independent_history,2.0143609999649925,5301714944,0,cached_independent_features_plus_live_history_head,0.627740042594295,0.2954642346853677,0,42,0.33175987655409844,0.25034690101757634,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.28208100047777407,0.8669797717396763,0.6267653379575228,"[0, 42]",0.8872812027808432,0.07693049998694322,03001627/1033ee86cc8bac4390962e4fb7072b86,0.25896927580242346,3649094144,vggt_independent_history,1.7476550001447322,5301714944,0,cached_independent_features_plus_live_history_head,0.8683280422203894,0.627740042594295,0,15,0.24021443378215349,0.4665433240826395,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
4,3,0.30895100007910514,0.9202931803811358,0.8669797717396763,"[0, 42, 15]",0.8073483047849254,0.2777440619295686,03001627/1033ee86cc8bac4390962e4fb7072b86,0.07105644877606049,3649126912,vggt_independent_history,1.6668139996909304,5301714944,0,cached_independent_features_plus_live_history_head,0.9217243604030407,0.8683280422203894,0,35,0.05331340864145948,0.458893280632411,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
5,4,0.302616999761085,0.9423243983945687,0.9202931803811358,"[0, 42, 15, 35]",0.543230888334007,0.5596236211299216,03001627/1033ee86cc8bac4390962e4fb7072b86,0.042345358084771134,3649159680,vggt_independent_history,1.5851569996812032,5301714944,0,cached_independent_features_plus_live_history_head,0.9437898399319897,0.9217243604030407,0,2,0.022031218013432916,-0.062015503875969,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, true, true, true, true, true]"
6,5,0.29599799927382264,0.9707087838426355,0.9423243983945687,"[0, 42, 15, 35, 2]",0.8507112588802569,0.28073720484214815,03001627/1033ee86cc8bac4390962e4fb7072b86,0.037635254745322054,3649192448,vggt_independent_history,1.5935669998725643,5301714944,0,cached_independent_features_plus_live_history_head,0.9722183669278299,0.9437898399319897,0,39,0.028384385448066783,0.7944729688915736,4,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, true, true, true, true, true]"
7,6,0.2915539998866734,0.9821239708950844,0.9707087838426355,"[0, 42, 15, 35, 2, 39]",0.8143495850024565,0.13076772208397539,03001627/1033ee86cc8bac4390962e4fb7072b86,0.01263768751343972,3649225216,vggt_independent_history,1.545621999866853,5301714944,0,cached_independent_features_plus_live_history_head,0.983651306135792,0.9722183669278299,0,29,0.011415187052448802,0.43780892958431245,5,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, false, true, true, true, true, true]"
8,7,0.30046599931665696,0.9859851117880684,0.9821239708950844,"[0, 42, 15, 35, 2, 39, 29]",0.856658017291735,0.3534763052766694,03001627/1033ee86cc8bac4390962e4fb7072b86,0.005481637840081027,3649257984,vggt_independent_history,1.5573789996778942,5301714944,0,cached_independent_features_plus_live_history_head,0.9875184516236437,0.983651306135792,0,17,0.0038611408929839575,0.656794425087108,6,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, false, true, true, false, true, true, true, true, true]"
9,8,0.28681599997071316,0.9865960771658373,0.9859851117880684,"[0, 42, 15, 35, 2, 39, 29, 17]",0.3745917987820746,0.9999999996944565,03001627/1033ee86cc8bac4390962e4fb7072b86,0.003883822101314092,3649290752,vggt_independent_history,1.5980709995346842,5301714944,0,cached_independent_features_plus_live_history_head,0.9881303671349803,0.9875184516236437,0,21,0.0006109653777690586,0.10844277673545966,7,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, false, true, true, false, true, true, true, true, true]"
10,9,0.31377499999507563,0.9904670211968856,0.9865960771658373,"[0, 42, 15, 35, 2, 39, 29, 17, 21]",0.8373551884461202,0.0,03001627/1033ee86cc8bac4390962e4fb7072b86,0.00387094403104828,3649323520,vggt_independent_history,1.613569999790343,5301714944,0,cached_independent_features_plus_live_history_head,0.9920073310060983,0.9881303671349803,0,19,0.00387094403104828,0.6967611336032389,8,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, false, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, false, true, true, false, true, true, true, true, true]"
2,1,0.45707299977948423,0.6267653379575228,0.2950054614034245,[0],0.7761720796483816,0.2339362821190786,03001627/1033ee86cc8bac4390962e4fb7072b86,0.42343849133022005,3744950784,vggt_joint_history,124.19147899981908,5301743616,0,live_joint_vggt_plus_history_head,0.627740042594295,0.2954642346853677,0,42,0.33175987655409844,0.45617483811285847,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.45247399975778535,0.8669797717396763,0.6267653379575228,"[0, 42]",0.8046576628788301,0.07693049998694322,03001627/1033ee86cc8bac4390962e4fb7072b86,0.25896927580242346,3840657408,vggt_joint_history,136.197028999959,5301743616,0,live_joint_vggt_plus_history_head,0.8683280422203894,0.627740042594295,0,15,0.24021443378215349,0.5479494295405488,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
4,3,0.42869699973380193,0.9286731678003133,0.8669797717396763,"[0, 42, 15]",0.9247594034867141,0.1465663309959538,03001627/1033ee86cc8bac4390962e4fb7072b86,0.07105644877606049,3931522560,vggt_joint_history,172.59633100002247,5301743616,0,live_joint_vggt_plus_history_head,0.9301173798329228,0.8683280422203894,0,26,0.0616933960606369,0.8699604743083003,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
5,4,0.4279650001990376,0.9656817083906706,0.9286731678003133,"[0, 42, 15, 26]",0.9302613679078835,0.08328897656648708,03001627/1033ee86cc8bac4390962e4fb7072b86,0.04014927681323828,4028472320,vggt_joint_history,206.4687310003137,5301743616,0,live_joint_vggt_plus_history_head,0.9671834736955002,0.9301173798329228,0,31,0.037008540590357436,0.6661028893587034,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
6,5,0.5381670007409411,0.9770920877140934,0.9656817083906706,"[0, 42, 15, 26, 31]",0.9180274732598271,0.19563333274915204,03001627/1033ee86cc8bac4390962e4fb7072b86,0.013749451880508095,4121562112,vggt_joint_history,243.3685529995273,5301743616,0,live_joint_vggt_plus_history_head,0.9786115976977691,0.9671834736955002,0,11,0.011410379323422629,0.6357595892479614,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
7,6,0.4245930003889953,0.9835251369364455,0.9770920877140934,"[0, 42, 15, 26, 31, 11]",0.9128048113438216,0.02994040641760532,03001627/1033ee86cc8bac4390962e4fb7072b86,0.0065960134591701875,4215229440,vggt_joint_history,293.12323100020876,5301743616,0,live_joint_vggt_plus_history_head,0.9850546511793324,0.9786115976977691,0,44,0.006433049222352152,0.1861275423385463,5,"[false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
8,7,0.4347320000306354,0.987637344764493,0.9835251369364455,"[0, 42, 15, 26, 31, 11, 44]",0.8348461823877183,0.23491193322419332,03001627/1033ee86cc8bac4390962e4fb7072b86,0.005182704833571984,4312439808,vggt_joint_history,339.651442000104,5301743616,0,live_joint_vggt_plus_history_head,0.9891732540451951,0.9850546511793324,0,33,0.00411220782804755,0.7196864111498257,6,"[false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true]"
9,8,0.501446000271244,0.9888925402859129,0.987637344764493,"[0, 42, 15, 26, 31, 11, 44, 33]",0.48804402127296476,0.6480057316732358,03001627/1033ee86cc8bac4390962e4fb7072b86,0.002753482599696094,4405421056,vggt_joint_history,390.3762330000973,5301743616,0,live_joint_vggt_plus_history_head,0.9904304015649478,0.9891732540451951,0,36,0.0012551955214199152,-0.30863039399624764,7,"[false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, false, true, false, true, true, true]"
10,9,0.4570900000544498,0.990981324177274,0.9888925402859129,"[0, 42, 15, 26, 31, 11, 44, 33, 36]",0.8456042674635194,0.1673368153502732,03001627/1033ee86cc8bac4390962e4fb7072b86,0.002437362644310887,4496655872,vggt_joint_history,441.3868060000823,5301743616,0,live_joint_vggt_plus_history_head,0.9925224337969889,0.9904304015649478,0,8,0.0020887838913611232,0.491497975708502,8,"[false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, false, true, true, false, true, true, true, true, true, false, true, false, true, true, true]"
2,1,0.39748100061842706,0.60706608761237,0.29299573902292075,[0],0.8947785244262237,0.24481319524848774,03001627/103a0a413d4c3353a723872ad91e4ed1,0.3928422817505953,3649061376,vggt_independent_history,2.3030050006127567,5301764096,0,cached_independent_features_plus_live_history_head,0.6126039383454697,0.29566853972988305,0,42,0.31407034858944927,0.8184551341350601,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.3986450001320918,0.8726880294406854,0.60706608761237,"[0, 42]",0.9475092178092123,0.0,03001627/103a0a413d4c3353a723872ad91e4ed1,0.2656219418283153,3649094144,vggt_independent_history,1.9940999991376884,5301764096,0,cached_independent_features_plus_live_history_head,0.8806489683602241,0.6126039383454697,0,39,0.2656219418283153,0.8704902867715077,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
4,3,0.3856429993902566,0.934046353754889,0.8726880294406854,"[0, 42, 39]",0.9482013289620672,0.0,03001627/103a0a413d4c3353a723872ad91e4ed1,0.06135832431420363,3649126912,vggt_independent_history,1.940275000379188,5301764096,0,cached_independent_features_plus_live_history_head,0.9425670229051536,0.8806489683602241,0,2,0.06135832431420363,0.7587615283267456,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
5,4,0.3731619999598479,0.9505449351908923,0.934046353754889,"[0, 42, 39, 2]",0.8610667604665239,0.3504378419833115,03001627/103a0a413d4c3353a723872ad91e4ed1,0.024139878990907276,3649159680,vggt_independent_history,1.8284669995409786,5301764096,0,cached_independent_features_plus_live_history_head,0.9592161096702553,0.9425670229051536,0,29,0.01649858143600341,0.6931642001409444,3,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
6,5,0.3925600003640284,0.9607018748356466,0.9505449351908923,"[0, 42, 39, 2, 29]",0.7083407265567866,0.07657055755590075,03001627/103a0a413d4c3353a723872ad91e4ed1,0.010818839658844505,3649192448,vggt_independent_history,1.8092959999194136,5301764096,0,cached_independent_features_plus_live_history_head,0.9694657041623244,0.9592161096702553,0,11,0.010156939644754222,0.13696768347931138,4,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
7,6,0.3558429998520296,0.9662156350700029,0.9607018748356466,"[0, 42, 39, 2, 29, 11]",0.8809368204260631,0.266608114651018,03001627/103a0a413d4c3353a723872ad91e4ed1,0.007205700460104892,3649225216,vggt_independent_history,1.7609000005904818,5301764096,0,cached_independent_features_plus_live_history_head,0.9750297626784971,0.9694657041623244,0,33,0.00551376023435628,0.550603678794263,5,"[false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
8,7,0.3555849998519989,0.9722440806076116,0.9662156350700029,"[0, 42, 39, 2, 29, 11, 33]",0.9067950968824645,0.0,03001627/103a0a413d4c3353a723872ad91e4ed1,0.0060284455376086775,3649257984,vggt_independent_history,1.702426000520063,5301764096,0,cached_independent_features_plus_live_history_head,0.9811132016216364,0.9750297626784971,0,44,0.0060284455376086775,0.5263066202090592,6,"[false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
9,8,0.34187600067525636,0.9728681316439506,0.9722440806076116,"[0, 42, 39, 2, 29, 11, 33, 44]",0.5408061156737604,0.9999999995992148,03001627/103a0a413d4c3353a723872ad91e4ed1,0.0031191531040529745,3649290752,vggt_independent_history,1.7736699992383365,5301764096,0,cached_independent_features_plus_live_history_head,0.9817429454508353,0.9811132016216364,0,3,0.0006240510363389941,0.15609756097560976,7,"[false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, false, true, true, false, true, false, true, true, true]"
10,9,0.3250899999329704,0.9754518136839081,0.9728681316439506,"[0, 42, 39, 2, 29, 11, 33, 44, 3]",0.7524454371387265,0.224009089511529,03001627/103a0a413d4c3353a723872ad91e4ed1,0.0031116250357170125,3649323520,vggt_independent_history,1.7316989997198107,5301768192,0,cached_independent_features_plus_live_history_head,0.9843501966635255,0.9817429454508353,0,17,0.002583682039957596,0.10506072874493927,8,"[false, true, false, false, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, false, true, true, false, true, false, true, true, true]"
2,1,0.4529860007096431,0.6858380207735162,0.29299573902292075,[0],0.9612247634409333,0.0,03001627/103a0a413d4c3353a723872ad91e4ed1,0.3928422817505953,3744950784,vggt_joint_history,123.49242100026459,5301784576,0,live_joint_vggt_plus_history_head,0.6920944542387197,0.29566853972988305,0,39,0.3928422817505953,0.853145235892692,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.4171640002823551,0.8833667125648892,0.6858380207735162,"[0, 39]",0.9983072125836461,0.0,03001627/103a0a413d4c3353a723872ad91e4ed1,0.19752869179137306,3840657408,vggt_joint_history,135.46511200001987,5301784576,0,live_joint_vggt_plus_history_head,0.8914250658423942,0.6920944542387197,0,35,0.19752869179137306,0.8638297872340425,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true]"
4,3,0.40355100009037415,0.9349039290828846,0.8833667125648892,"[0, 39, 35]",0.8199327744448345,0.1500820054304943,03001627/103a0a413d4c3353a723872ad91e4ed1,0.05905019195362732,3931522560,vggt_joint_history,171.37730499962345,5301784576,0,live_joint_vggt_plus_history_head,0.9434324213091796,0.8914250658423942,0,17,0.05153721651799531,0.4549407114624505,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true]"
5,4,0.486298999931023,0.9485400606079261,0.9349039290828846,"[0, 39, 35, 17]",0.7432769854983371,0.3672536911422094,03001627/103a0a413d4c3353a723872ad91e4ed1,0.019256553059851036,4028472320,vggt_joint_history,205.88052499988407,5301784576,0,live_joint_vggt_plus_history_head,0.9571929459810358,0.9434324213091796,0,44,0.013636131525041607,0.49274136715997185,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true]"
6,5,0.41899000007106224,0.9640203041120271,0.9485400606079261,"[0, 39, 35, 17, 44]",0.8991593011503047,0.032844153935713515,03001627/103a0a413d4c3353a723872ad91e4ed1,0.015939665462567483,4121562112,vggt_joint_history,244.6127310004158,5301784576,0,live_joint_vggt_plus_history_head,0.9728144052103883,0.9571929459810358,0,2,0.01548024350410104,0.6824222289338568,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, false, true, true, true]"
7,6,0.40146999981516274,0.9686641207987013,0.9640203041120271,"[0, 39, 35, 17, 44, 2]",0.7651900710261778,0.3583591801744468,03001627/103a0a413d4c3353a723872ad91e4ed1,0.006364444027530069,4215229440,vggt_joint_history,292.2795650001717,5301784576,0,live_joint_vggt_plus_history_head,0.9775005842759986,0.9728144052103883,0,13,0.004643816686674199,0.40166923263917026,5,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, false, true, true, true]"
8,7,0.43479399937496055,0.9706990071849216,0.9686641207987013,"[0, 39, 35, 17, 44, 2, 13]",0.48907522304241347,0.70627276173682,03001627/103a0a413d4c3353a723872ad91e4ed1,0.004250185784761806,4312439808,vggt_joint_history,339.8613139997906,5301784576,0,live_joint_vggt_plus_history_head,0.9795540335457263,0.9775005842759986,0,36,0.0020348863862203023,-0.062020905923344936,6,"[false, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, false, true, true, true]"
9,8,0.4914860001008492,0.9732023038109995,0.9706990071849216,"[0, 39, 35, 17, 44, 2, 13, 36]",0.7172464721487325,0.4640335714422391,03001627/103a0a413d4c3353a723872ad91e4ed1,0.0039038391006209015,4405421056,vggt_joint_history,391.3569149999603,5301784576,0,live_joint_vggt_plus_history_head,0.9820801660431183,0.9795540335457263,0,8,0.0025032966260778943,0.3868667917448405,7,"[false, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, false, true, true, true, true, false, true, true, true]"
10,9,0.48333199993066955,0.974272194561814,0.9732023038109995,"[0, 39, 35, 17, 44, 2, 13, 36, 8]",0.3843921103963419,0.8273657894004964,03001627/103a0a413d4c3353a723872ad91e4ed1,0.0035896145532658373,4496655872,vggt_joint_history,441.9264109992582,5301784576,0,live_joint_vggt_plus_history_head,0.9831598166790585,0.9820801660431183,0,29,0.0010698907508145488,-0.3220647773279352,8,"[false, true, false, true, true, true, true, true, false, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, false, true, true, true, true, false, true, true, true]"
2,1,0.36804499995923834,0.6218006520961764,0.23993121980016247,[0],0.9161075713902943,0.0,03001627/103a60f3b09107df2da1314e036b435e,0.3818694322960139,3649061376,vggt_independent_history,2.1879480000279727,5301800960,0,cached_independent_features_plus_live_history_head,0.6240273052227044,0.24079040770695975,0,44,0.3818694322960139,0.9046022201665125,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.35324599957675673,0.8297525984626024,0.6218006520961764,"[0, 44]",0.9387874094377558,0.18199491534937975,03001627/103a60f3b09107df2da1314e036b435e,0.2517264921745074,3649094144,vggt_independent_history,1.8461239997122902,5301800960,0,cached_independent_features_plus_live_history_head,0.8327239224896569,0.6240273052227044,0,2,0.20795194636642605,0.8894850447116867,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true]"
4,3,0.3318010003567906,0.8905537829388627,0.8297525984626024,"[0, 44, 2]",0.71174303057108,0.3592376145631562,03001627/103a60f3b09107df2da1314e036b435e,0.0886094757005425,3649126912,vggt_independent_history,1.6796049994809437,5301800960,0,cached_independent_features_plus_live_history_head,0.8937428345399463,0.8327239224896569,0,42,0.060801184476260206,0.27391304347826084,2,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true]"
5,4,0.313494999318209,0.9161717185108593,0.8905537829388627,"[0, 44, 2, 42]",0.6521234410292532,0.4070432538296235,03001627/103a60f3b09107df2da1314e036b435e,0.041673931704481915,3649159680,vggt_independent_history,1.6764570000304957,5301800960,0,cached_independent_features_plus_live_history_head,0.9194525073208769,0.8937428345399463,0,15,0.02561793557199662,-0.0415785764622974,3,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true]"
6,5,0.31346100058726734,0.9504609550633591,0.9161717185108593,"[0, 44, 2, 42, 15]",0.7024804069635122,0.1607449631788,03001627/103a60f3b09107df2da1314e036b435e,0.04047520520725916,3649192448,vggt_independent_history,1.621319999685511,5301800960,0,cached_independent_features_plus_live_history_head,0.9538645328018194,0.9194525073208769,0,35,0.03428923655249979,0.15448504983388706,4,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true]"
7,6,0.3015160000359174,0.9587485281318815,0.9504609550633591,"[0, 44, 2, 42, 15, 35]",0.5566263490294371,0.6051780576591493,03001627/103a60f3b09107df2da1314e036b435e,0.02012939135336284,3649225216,vggt_independent_history,1.6335210002580425,5301800960,0,cached_independent_features_plus_live_history_head,0.9621817834694599,0.9538645328018194,0,6,0.008287573068522413,0.10380034032898469,5,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, true, false, true, true, true]"
8,7,0.29977499980304856,0.96731590580475,0.9587485281318815,"[0, 44, 2, 42, 15, 35, 6]",0.45705691014850336,0.577730274513687,03001627/103a60f3b09107df2da1314e036b435e,0.01952011314916223,3649257984,vggt_independent_history,1.7044040005202987,5301800960,0,cached_independent_features_plus_live_history_head,0.9707798407149811,0.9621817834694599,0,40,0.00856737767286858,-0.11968641114982577,6,"[false, true, false, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, true, false, true, true, true]"
9,8,0.31865799974184483,0.9773418253852308,0.96731590580475,"[0, 44, 2, 42, 15, 35, 6, 40]",0.8337536197219488,0.225716183766178,03001627/103a60f3b09107df2da1314e036b435e,0.012920871318643662,3649290752,vggt_independent_history,1.6296109997711028,5301800960,0,cached_independent_features_plus_live_history_head,0.9808416628714804,0.9707798407149811,0,13,0.010025919580480798,0.5634146341463414,7,"[false, true, false, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, false, true, false, true, true, true]"
10,9,0.30803699974057963,0.9803604767657985,0.9773418253852308,"[0, 44, 2, 42, 15, 35, 6, 40, 13]",0.4728304201886519,0.7363462260398347,03001627/103a60f3b09107df2da1314e036b435e,0.01120268674268491,3649323520,vggt_independent_history,1.6620410005998565,5301800960,0,cached_independent_features_plus_live_history_head,0.9838711239697796,0.9808416628714804,0,33,0.0030186513805675773,0.30364372469635625,8,"[false, true, false, true, true, true, false, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, false, true, false, true, true, true]"
2,1,0.44772699948225636,0.5433267621555176,0.23993121980016247,[0],0.8850386118123531,0.24135889012462994,03001627/103a60f3b09107df2da1314e036b435e,0.3818694322960139,3744950784,vggt_joint_history,126.45665200034273,5301854208,0,live_joint_vggt_plus_history_head,0.5452724021763209,0.24079040770695975,0,42,0.30339554235535515,0.9225254394079556,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.4710120001618634,0.7407137780312418,0.5433267621555176,"[0, 42]",0.7371383215364871,0.29198810994475716,03001627/103a60f3b09107df2da1314e036b435e,0.25853037541223467,3840657408,vggt_joint_history,136.67786000041815,5301854208,0,live_joint_vggt_plus_history_head,0.743366256191494,0.5452724021763209,0,15,0.1973870158757241,0.6920135676842429,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
4,3,0.4746060003526509,0.8044474125432355,0.7407137780312418,"[0, 42, 15]",0.7818483221313545,0.463192851064294,03001627/103a60f3b09107df2da1314e036b435e,0.10421911371688186,3931522560,vggt_joint_history,172.927250999237,5301854208,0,live_joint_vggt_plus_history_head,0.8073281193103131,0.743366256191494,0,29,0.06373363451199364,-0.01040843214756258,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
